Right foot rotation,Left foot rotation
-5.92362,-4.65225
-5.90698,-4.62008
-5.88001,-4.59976
-5.84415,-4.59132
-5.80087,-4.59414
-5.75163,-4.60694
-5.6979,-4.62795
-5.64114,-4.65504
-5.58276,-4.68588
-5.5242,-4.71812
-5.46683,-4.74956
-5.41199,-4.77829
-5.36094,-4.80275
-5.31485,-4.82181
-5.27471,-4.8347
-5.24134,-4.84102
-5.21533,-4.84063
-5.19706,-4.83364
-5.18667,-4.82037
-5.18415,-4.80128
-5.18932,-4.777
-5.20187,-4.74821
-5.22137,-4.71566
-5.24729,-4.68018
-5.27894,-4.64262
-5.31548,-4.60385
-5.35595,-4.56474
-5.39926,-4.52601
-5.44432,-4.48824
-5.49005,-4.45173
-5.53545,-4.41647
-5.57966,-4.38211
-5.62195,-4.34799
-5.66181,-4.31321
-5.69886,-4.27669
-5.73295,-4.23732
-5.76409,-4.19401
-5.79244,-4.1458
-5.81833,-4.0919
-5.84219,-4.03182
-5.86457,-3.96536
-5.88608,-3.89268
-5.90733,-3.8142
-5.92893,-3.7306
-5.95141,-3.64262
-5.97521,-3.55108
-6.00066,-3.45677
-6.02792,-3.36048
-6.05699,-3.26293
-6.08771,-3.16487
-6.1198,-3.06703
-6.15294,-2.97021
-6.18681,-2.87529
-6.22122,-2.78328
-6.25609,-2.69536
-6.29152,-2.61286
-6.32781,-2.53727
-6.36544,-2.47015
-6.40502,-2.41309
-6.44731,-2.36759
-6.49308,-2.33492
-6.54302,-2.31603
-6.5976,-2.31144
-6.65697,-2.32123
-6.72084,-2.34496
-6.78841,-2.38179
-6.85839,-2.4305
-6.92905,-2.48965
-6.99833,-2.55775
-7.06399,-2.63337
-7.12381,-2.71523
-7.17572,-2.80227
-7.21797,-2.89364
-7.24923,-2.98868
-7.26862,-3.0869
-7.2757,-3.18789
-7.27036,-3.29127
-7.25277,-3.39663
-7.22332,-3.50339
-7.1825,-3.61082
-7.13098,-3.71792
-7.06955,-3.82345
-6.99922,-3.92586
-6.92123,-4.02341
-6.83717,-4.11421
-6.74895,-4.19641
-6.65888,-4.26828
-6.56957,-4.32841
-6.48383,-4.37572
-6.40454,-4.40954
-6.33435,-4.42962
-6.27558,-4.43608
-6.23,-4.4294
-6.19877,-4.41035
-6.18237,-4.37998
-6.18065,-4.33952
-6.19283,-4.29038
-6.2176,-4.23409
-6.25324,-4.17223
-6.29774,-4.10643
-6.34886,-4.03822
-6.40426,-3.9691
-6.46158,-3.90041
-6.51847,-3.83338
-6.57261,-3.76909
-6.62179,-3.70843
-6.6639,-3.65217
-6.69696,-3.60089
-6.71917,-3.55501
-6.72892,-3.51473
-6.72486,-3.48012
-6.70601,-3.4511
-6.67183,-3.42744
-6.62232,-3.40886
-6.55807,-3.39497
-6.48017,-3.38539
-6.39021,-3.37964
-6.29015,-3.37724
-6.18217,-3.37766
-6.06853,-3.38033
-5.95139,-3.38467
-5.83273,-3.39011
-5.71423,-3.39611
-5.59721,-3.40216
-5.48261,-3.40785
-5.37094,-3.41285
-5.26227,-3.41695
-5.15624,-3.42013
-5.05217,-3.42252
-4.94909,-3.42442
-4.84597,-3.42631
-4.74183,-3.4288
-4.6359,-3.4326
-4.52772,-3.43842
-4.41725,-3.44702
-4.30492,-3.45907
-4.1916,-3.47519
-4.07857,-3.49584
-3.96738,-3.52135
-3.85969,-3.55189
-3.7571,-3.58748
-3.661,-3.62799
-3.57246,-3.67317
-3.49218,-3.72257
-3.42051,-3.77562
-3.35745,-3.83158
-3.30276,-3.88962
-3.25602,-3.94889
-3.21673,-4.0086
-3.18431,-4.06807
-3.15824,-4.12681
-3.13804,-4.18456
-3.12336,-4.24128
-3.11403,-4.29716
-3.11005,-4.3526
-3.11165,-4.40818
-3.1193,-4.4646
-3.13364,-4.5226
-3.15544,-4.58289
-3.18553,-4.646
-3.22471,-4.71218
-3.27366,-4.7813
-3.33291,-4.85281
-3.40278,-4.92577
-3.4834,-4.99891
-3.57463,-5.07072
-3.67608,-5.1396
-3.7871,-5.20387
-3.9068,-5.2619
-4.03409,-5.31216
-4.16769,-5.35326
-4.3062,-5.384
-4.44809,-5.40341
-4.59173,-5.4108
-4.73541,-5.4058
-4.87734,-5.38839
-5.01571,-5.35894
-5.14869,-5.31825
-5.27444,-5.26755
-5.39122,-5.20846
-5.49743,-5.143
-5.59173,-5.07349
-5.67304,-5.00246
-5.74069,-4.93256
-5.79431,-4.86643
-5.83394,-4.80645
-5.8599,-4.75466
-5.87284,-4.7125
-5.87366,-4.68081
-5.86345,-4.65973
-5.84343,-4.64876
-5.81488,-4.64687
-5.77914,-4.65259
-5.73752,-4.66421
-5.69135,-4.67994
-5.64193,-4.69808
-5.59056,-4.71713
-5.53852,-4.73594
-5.48706,-4.75377
-5.43739,-4.7703
-5.39066,-4.78561
-5.34794,-4.80008
-5.31016,-4.81424
-5.27808,-4.82871
-5.25229,-4.84406
-5.2332,-4.86075
-5.22107,-4.87907
-5.21602,-4.89908
-5.21805,-4.92053
-5.22708,-4.94285
-5.24285,-4.96516
-5.26496,-4.98633
-5.29284,-5.00506
-5.32572,-5.01992
-5.3627,-5.02947
-5.40279,-5.03227
-5.44497,-5.02694
-5.48826,-5.01225
-5.53171,-4.98713
-5.57449,-4.95078
-5.61591,-4.90267
-5.65541,-4.84258
-5.69262,-4.77061
-5.72732,-4.68716
-5.7595,-4.59297
-5.78933,-4.48907
-5.81713,-4.37677
-5.84336,-4.25764
-5.86858,-4.13344
-5.8934,-4.00603
-5.91843,-3.87723
-5.94424,-3.74875
-5.97133,-3.6221
-6.00006,-3.49855
-6.03062,-3.37909
-6.06304,-3.26443
-6.09719,-3.15507
-6.1328,-3.05135
-6.16959,-2.95349
-6.20727,-2.8617
-6.24566,-2.77629
-6.2847,-2.69769
-6.32449,-2.62654
-6.36532,-2.56369
-6.40764,-2.51015
-6.45206,-2.46708
-6.49929,-2.43563
-6.55006,-2.41688
-6.60501,-2.4117
-6.66458,-2.4206
-6.72883,-2.44369
-6.79738,-2.4806
-6.86935,-2.53048
-6.94334,-2.5921
-7.01756,-2.66392
-7.08993,-2.74429
-7.15823,-2.83156
-7.22032,-2.92421
-7.2743,-3.02087
-7.31862,-3.12037
-7.35221,-3.22167
-7.3745,-3.3239
-7.38531,-3.42629
-7.38482,-3.52811
-7.37334,-3.62864
-7.35126,-3.72714
-7.319,-3.82279
-7.27692,-3.91467
-7.22543,-4.00171
-7.16501,-4.08275
-7.09633,-4.15658
-7.02031,-4.22201
-6.93829,-4.27798
-6.85203,-4.32367
-6.76373,-4.35858
-6.67605,-4.38255
-6.59193,-4.39571
-6.51443,-4.39851
-6.44651,-4.39162
-6.39077,-4.37589
-6.34923,-4.3523
-6.3232,-4.32191
-6.31319,-4.28583
-6.31891,-4.24517
-6.33933,-4.201
-6.37281,-4.15436
-6.41722,-4.10619
-6.47011,-4.05734
-6.52885,-4.00858
-6.59073,-3.96056
-6.65307,-3.91388
-6.71332,-3.86909
-6.7691,-3.8267
-6.81822,-3.78716
-6.85877,-3.75088
-6.88907,-3.71815
-6.9077,-3.68913
-6.91359,-3.66385
-6.906,-3.64217
-6.88462,-3.62387
-6.84963,-3.60863
-6.80164,-3.59607
-6.74166,-3.58579
-6.67103,-3.57742
-6.59126,-3.57062
-6.50401,-3.56508
-6.4109,-3.56054
-6.31346,-3.55678
-6.21305,-3.55352
-6.1108,-3.5505
-6.00762,-3.54744
-5.90414,-3.54406
-5.80072,-3.54009
-5.69741,-3.53535
-5.59397,-3.52977
-5.48989,-3.52343
-5.38447,-3.5166
-5.27691,-3.50968
-5.1664,-3.50328
-5.05227,-3.49814
-4.9341,-3.4951
-4.81177,-3.49507
-4.68554,-3.49891
-4.55612,-3.50739
-4.42461,-3.52111
-4.29252,-3.54045
-4.1616,-3.56559
-4.03369,-3.59654
-3.91065,-3.63312
-3.79413,-3.67499
-3.68557,-3.72169
-3.58611,-3.7726
-3.49656,-3.82693
-3.41744,-3.88383
-3.349,-3.9424
-3.29121,-4.00173
-3.24388,-4.06106
-3.20663,-4.11977
-3.17895,-4.17748
-3.16027,-4.23405
-3.14999,-4.28961
-3.14754,-4.34451
-3.15247,-4.39933
-3.16447,-4.45476
-3.18338,-4.51158
-3.20925,-4.57054
-3.24229,-4.63227
-3.2828,-4.69712
-3.33119,-4.76507
-3.38791,-4.8356
-3.45342,-4.9077
-3.52812,-4.97997
-3.61229,-5.05069
-3.70604,-5.11801
-3.80925,-5.18008
-3.92157,-5.23511
-4.04238,-5.28151
-4.17081,-5.31792
-4.3057,-5.34325
-4.44567,-5.35676
-4.58911,-5.35806
-4.73424,-5.34717
-4.87912,-5.32453
-5.02169,-5.29104
-5.15986,-5.24804
-5.29153,-5.19732
-5.41471,-5.14104
-5.5276,-5.08167
-5.6287,-5.02189
-5.71686,-4.96438
-5.79135,-4.91172
-5.8518,-4.86618
-5.89822,-4.82953
-5.93098,-4.80293
-5.95069,-4.78684
-5.95826,-4.78099
-5.95476,-4.78448
-5.94142,-4.79584
-5.91951,-4.81318
-5.89038,-4.83431
-5.85535,-4.85694
-5.81573,-4.87876
-5.7728,-4.8976
-5.72775,-4.91152
-5.68171,-4.91896
-5.63572,-4.91876
-5.59077,-4.91025
-5.54776,-4.89323
-5.50752,-4.86792
-5.4708,-4.83485
-5.43825,-4.79474
-5.41039,-4.74845
-5.38761,-4.69691
-5.37015,-4.64106
-5.35813,-4.58186
-5.35156,-4.5202
-5.35039,-4.45694
-5.3545,-4.39292
-5.36373,-4.32889
-5.37789,-4.2655
-5.3967,-4.20325
-5.4198,-4.14242
-5.44676,-4.08314
-5.47708,-4.02543
-5.51018,-3.9693
-5.54544,-3.9149
-5.58221,-3.86252
-5.61986,-3.81254
-5.65781,-3.76538
-5.69553,-3.72134
-5.73261,-3.68056
-5.76872,-3.64296
-5.80367,-3.60822
-5.83737,-3.57579
-5.86987,-3.54492
-5.90131,-3.51474
-5.93193,-3.48428
-5.96197,-3.45252
-5.99172,-3.41847
-6.02141,-3.38121
-6.05126,-3.3399
-6.08141,-3.29385
-6.11189,-3.24252
-6.14262,-3.18557
-6.17345,-3.12288
-6.2041,-3.05455
-6.23432,-2.981
-6.26392,-2.90297
-6.29285,-2.82161
-6.32122,-2.73848
-6.34939,-2.65553
-6.3779,-2.57505
-6.40754,-2.49962
-6.43927,-2.43194
-6.47414,-2.37472
-6.51325,-2.33046
-6.55754,-2.30133
-6.60773,-2.28898
-6.66414,-2.29444
-6.72657,-2.31804
-6.79426,-2.35938
-6.86585,-2.41737
-6.9395,-2.49035
-7.013,-2.57625
-7.08395,-2.67279
-7.14994,-2.77767
-7.20874,-2.88873
-7.25841,-3.00405
-7.29743,-3.12198
-7.32471,-3.24116
-7.33958,-3.36052
-7.34168,-3.47923
-7.3309,-3.59661
-7.30731,-3.71208
-7.27108,-3.82506
-7.2225,-3.9349
-7.16195,-4.0408
-7.09001,-4.14179
-7.00751,-4.23672
-6.91559,-4.32428
-6.81584,-4.40313
-6.71025,-4.47198
-6.60127,-4.52974
-6.49174,-4.57558
-6.38479,-4.60898
-6.28366,-4.62976
-6.19147,-4.63803
-6.11102,-4.63422
-6.04458,-4.619
-5.99374,-4.59324
-5.95933,-4.55796
-5.9414,-4.51433
-5.93924,-4.46361
-5.9515,-4.40714
-5.97624,-4.3463
-6.01114,-4.28246
-6.05365,-4.21696
-6.10106,-4.15109
-6.15074,-4.08605
-6.20015,-4.02291
-6.24693,-3.96269
-6.28899,-3.90622
-6.32445,-3.85422
-6.35172,-3.80721
-6.36944,-3.76555
-6.37651,-3.72938
-6.37215,-3.69866
-6.35592,-3.67323
-6.32775,-3.65275
-6.28795,-3.63681
-6.23722,-3.6249
-6.17653,-3.61646
-6.10717,-3.61092
-6.03057,-3.60772
-5.94826,-3.60631
-5.86175,-3.60619
-5.77246,-3.60692
-5.68172,-3.60814
-5.59064,-3.60952
-5.50016,-3.61082
-5.41095,-3.61185
-5.32332,-3.61248
-5.23725,-3.61265
-5.15236,-3.61244
-5.06794,-3.612
-4.9831,-3.6116
-4.89684,-3.61162
-4.8082,-3.61253
-4.71636,-3.61487
-4.62078,-3.61923
-4.52126,-3.62623
-4.41804,-3.63647
-4.31179,-3.65048
-4.2036,-3.66863
-4.09486,-3.69113
-3.98715,-3.71808
-3.88203,-3.74942
-3.78093,-3.78503
-3.68505,-3.82472
-3.59534,-3.8682
-3.51245,-3.91509
-3.43677,-3.9649
-3.36849,-4.01701
-3.30767,-4.07072
-3.25426,-4.12536
-3.20818,-4.1803
-3.16937,-4.23505
-3.1378,-4.28933
-3.11353,-4.34303
-3.09671,-4.39629
-3.08765,-4.44944
-3.08676,-4.503
-3.09458,-4.55762
-3.11172,-4.61404
-3.13885,-4.67295
-3.17655,-4.73493
-3.22533,-4.80029
-3.28556,-4.86892
-3.35743,-4.94026
-3.44098,-5.01323
-3.53601,-5.08634
-3.6421,-5.15784
-3.75859,-5.22586
-3.88456,-5.28853
-4.01884,-5.34408
-4.16006,-5.39095
-4.30661,-5.42783
-4.45669,-5.4537
-4.60837,-5.46784
-4.75959,-5.46983
-4.90826,-5.45964
-5.05229,-5.43756
-5.18965,-5.40429
-5.31844,-5.36089
-5.43694,-5.30878
-5.54366,-5.24973
-5.63749,-5.18583
-5.71763,-5.11938
-5.7837,-5.05285
-5.83568,-4.98881
-5.87386,-4.92974
-5.89884,-4.87792
-5.91146,-4.83526
-5.91278,-4.80313
-5.90401,-4.78229
-5.88646,-4.77289
-5.86146,-4.77449
-5.83029,-4.78612
-5.79415,-4.80642
-5.75409,-4.8337
-5.71107,-4.86611
-5.66591,-4.90174
-5.61932,-4.93873
-5.57195,-4.97538
-5.52437,-5.01026
-5.47718,-5.04226
-5.43094,-5.07069
-5.38627,-5.09521
-5.34381,-5.11582
-5.30421,-5.13279
-5.26809,-5.14649
-5.23605,-5.15738
-5.20864,-5.16588
-5.18636,-5.17235
-5.1697,-5.177
-5.15913,-5.17986
-5.15508,-5.18082
-5.15791,-5.17961
-5.16785,-5.17584
-5.18486,-5.16904
-5.20868,-5.1586
-5.23875,-5.14385
-5.27426,-5.12409
-5.31425,-5.09855
-5.35768,-5.0665
-5.40346,-5.0273
-5.45054,-4.98036
-5.49797,-4.92524
-5.54488,-4.86162
-5.59057,-4.78936
-5.63446,-4.70847
-5.67615,-4.61918
-5.7154,-4.5219
-5.75214,-4.41727
-5.78647,-4.30614
-5.81865,-4.18954
-5.84905,-4.06863
-5.87816,-3.94468
-5.90651,-3.81892
-5.93465,-3.69249
-5.96313,-3.56642
-5.99241,-3.44153
-6.02287,-3.31851
-6.05473,-3.19791
-6.08807,-3.08021
-6.12283,-2.96589
-6.1589,-2.85549
-6.19613,-2.74967
-6.23447,-2.64929
-6.27394,-2.55537
-6.3147,-2.46918
-6.35706,-2.39217
-6.40139,-2.32595
-6.44815,-2.27213
-6.49777,-2.23225
-6.5506,-2.20761
-6.60682,-2.19914
-6.66629,-2.20731
-6.72857,-2.23202
-6.79279,-2.2726
-6.85772,-2.32782
-6.92181,-2.3959
-6.98333,-2.47475
-7.0405,-2.56205
-7.09165,-2.65549
-7.13537,-2.75294
-7.17062,-2.8525
-7.19683,-2.95264
-7.21382,-3.05225
-7.22174,-3.15057
-7.2209,-3.24723
-7.21161,-3.34205
-7.1941,-3.43502
-7.16836,-3.52612
-7.13419,-3.61521
-7.09115,-3.70202
-7.03865,-3.786
-6.97607,-3.8664
-6.90288,-3.94225
-6.81878,-4.01253
-6.72384,-4.0762
-6.61866,-4.13235
-6.50441,-4.18025
-6.3829,-4.21936
-6.25648,-4.24934
-6.12799,-4.27004
-6.00055,-4.2815
-5.87727,-4.28394
-5.76109,-4.27769
-5.65453,-4.26325
-5.55953,-4.2412
-5.47744,-4.21221
-5.40894,-4.17707
-5.35407,-4.13663
-5.31234,-4.0918
-5.28281,-4.04355
-5.26425,-3.99291
-5.2552,-3.94095
-5.2541,-3.88872
-5.25937,-3.83732
-5.26937,-3.78778
-5.28249,-3.7411
-5.29709,-3.69817
-5.31152,-3.65976
-5.32411,-3.62641
-5.3332,-3.59848
-5.33721,-3.5761
-5.33471,-3.5592
-5.32453,-3.54751
-5.30583,-3.54058
-5.27815,-3.53782
-5.24141,-3.5385
-5.19598,-3.54178
-5.14263,-3.54677
-5.08253,-3.55255
-5.01705,-3.55825
-4.94769,-3.56308
-4.87594,-3.56637
-4.80317,-3.56763
-4.73051,-3.56658
-4.65883,-3.56314
-4.58861,-3.55741
-4.51998,-3.54971
-4.45267,-3.5405
-4.38609,-3.53041
-4.31942,-3.52017
-4.25171,-3.51062
-4.18208,-3.50263
-4.10978,-3.49707
-4.03435,-3.4948
-3.9557,-3.49661
-3.87414,-3.50314
-3.79034,-3.51488
-3.70533,-3.53211
-3.62037,-3.55489
-3.53681,-3.5831
-3.45603,-3.61643
-3.37931,-3.65446
-3.3078,-3.69669
-3.24244,-3.74255
-3.18396,-3.79142
-3.13286,-3.84263
-3.08944,-3.89544
-3.05383,-3.94911
-3.02602,-4.0029
-3.00584,-4.05615
-2.99304,-4.10827
-2.98726,-4.15881
-2.98811,-4.20752
-2.99518,-4.25433
-3.00812,-4.29943
-3.02664,-4.34324
-3.05059,-4.38641
-3.07999,-4.42983
-3.11498,-4.47455
-3.15586,-4.52169
-3.20301,-4.57238
-3.25683,-4.62757
-3.31774,-4.68792
-3.38609,-4.75364
-3.46217,-4.82442
-3.54612,-4.89943
-3.63794,-4.97738
-3.7375,-5.05666
-3.84444,-5.13546
-3.95824,-5.2119
-4.07817,-5.28415
-4.2033,-5.35044
-4.33252,-5.40917
-4.46456,-5.45888
-4.59803,-5.49828
-4.73148,-5.5263
-4.8634,-5.5421
-4.99225,-5.54512
-5.11647,-5.53507
-5.23456,-5.51199
-5.34507,-5.47623
-5.44672,-5.42851
-5.53844,-5.36987
-5.61942,-5.30172
-5.68919,-5.22579
-5.74753,-5.14418
-5.79453,-5.05927
-5.83054,-4.97367
-5.85613,-4.8901
-5.87205,-4.81125
-5.8792,-4.73956
-5.87854,-4.67711
-5.8711,-4.62543
-5.85785,-4.58544
-5.83976,-4.55747
-5.81773,-4.54127
-5.79259,-4.5361
-5.76512,-4.54091
-5.73601,-4.55445
-5.70594,-4.57541
-5.67551,-4.60254
-5.6453,-4.63468
-5.61591,-4.67081
-5.58792,-4.7101
-5.56192,-4.75182
-5.53849,-4.79534
-5.51821,-4.84005
-5.50159,-4.88532
-5.48909,-4.9305
-5.48109,-4.97486
-5.47793,-5.01761
-5.47988,-5.05785
-5.48719,-5.09467
-5.50001,-5.12712
-5.51843,-5.15428
-5.54235,-5.17524
-5.57153,-5.18913
-5.60554,-5.19508
-5.64379,-5.19224
-5.68557,-5.17984
-5.73008,-5.15714
-5.77648,-5.12357
-5.82393,-5.07871
-5.87161,-5.02239
-5.91875,-4.95472
-5.96467,-4.87606
-6.00878,-4.78705
-6.05061,-4.68854
-6.08984,-4.58161
-6.12626,-4.46753
-6.1598,-4.34771
-6.19048,-4.22367
-6.21842,-4.09698
-6.24379,-3.96915
-6.26683,-3.84155
-6.2878,-3.71531
-6.30701,-3.5913
-6.32475,-3.47009
-6.34127,-3.35202
-6.35674,-3.23724
-6.37123,-3.12583
-6.38474,-3.01789
-6.39724,-2.91363
-6.40873,-2.81347
-6.41929,-2.71812
-6.42915,-2.62857
-6.43868,-2.54618
-6.44845,-2.47253
-6.45925,-2.4094
-6.47203,-2.35862
-6.4879,-2.32189
-6.50803,-2.30066
-6.53356,-2.29599
-6.56546,-2.30841
-6.6044,-2.33789
-6.65063,-2.38377
-6.70388,-2.44481
-6.76331,-2.51929
-6.82759,-2.60513
-6.89496,-2.70006
-6.96339,-2.80184
-7.03077,-2.90836
-7.09511,-3.01773
-7.15464,-3.12837
-7.20796,-3.23898
-7.25411,-3.34854
-7.29247,-3.45631
-7.3228,-3.56172
-7.34505,-3.66434
-7.35926,-3.76374
-7.36548,-3.85946
-7.36362,-3.95094
-7.35351,-4.03748
-7.33485,-4.11829
-7.30729,-4.19247
-7.27052,-4.25914
-7.22436,-4.31751
-7.16886,-4.36691
-7.10437,-4.40693
-7.03163,-4.43734
-6.95179,-4.45817
-6.8664,-4.46963
-6.77735,-4.47214
-6.68683,-4.46623
-6.59719,-4.45252
-6.51082,-4.43174
-6.43,-4.40463
-6.35666,-4.37199
-6.29233,-4.3346
-6.23801,-4.29327
-6.19419,-4.24878
-6.16085,-4.20188
-6.13751,-4.15332
-6.12334,-4.10381
-6.11717,-4.05403
-6.11762,-4.00463
-6.12315,-3.95629
-6.13216,-3.90963
-6.143,-3.86528
-6.15409,-3.82381
-6.16385,-3.7857
-6.1708,-3.75129
-6.17347,-3.7208
-6.1705,-3.6943
-6.16066,-3.67174
-6.14288,-3.65295
-6.1163,-3.63766
-6.08029,-3.62553
-6.03445,-3.61615
-5.97866,-3.60906
-5.9131,-3.60377
-5.83828,-3.59973
-5.75496,-3.59635
-5.66414,-3.59305
-5.567,-3.58925
-5.46482,-3.58444
-5.35892,-3.57823
-5.25052,-3.57037
-5.14063,-3.56076
-5.02994,-3.54948
-4.91884,-3.5368
-4.80739,-3.52319
-4.69545,-3.50926
-4.58273,-3.49577
-4.46893,-3.48356
-4.35389,-3.47355
-4.23761,-3.46666
-4.12042,-3.46379
-4.00292,-3.46574
-3.88606,-3.47316
-3.771,-3.48648
-3.6591,-3.50594
-3.5517,-3.53156
-3.45006,-3.56327
-3.35518,-3.6009
-3.26777,-3.64421
-3.18819,-3.69292
-3.11645,-3.7466
-3.05222,-3.80468
-2.99496,-3.86647
-2.94393,-3.93112
-2.89833,-3.9977
-2.85733,-4.06524
-2.82021,-4.13286
-2.78632,-4.19976
-2.7552,-4.26534
-2.72659,-4.3292
-2.70047,-4.39116
-2.67713,-4.45123
-2.65718,-4.50963
-2.6416,-4.56675
-2.63166,-4.62307
-2.62884,-4.67914
-2.63475,-4.73552
-2.65096,-4.79266
-2.67894,-4.85084
-2.71994,-4.91011
-2.77491,-4.97017
-2.84442,-5.03045
-2.92868,-5.09007
-3.02753,-5.14797
-3.1405,-5.20298
-3.26682,-5.25385
-3.40547,-5.29932
-3.55523,-5.33813
-3.71466,-5.36906
-3.8821,-5.39098
-4.05565,-5.40286
-4.23312,-5.40381
-4.41211,-5.39315
-4.59009,-5.37046
-4.76444,-5.33562
-4.93257,-5.28886
-5.09195,-5.23082
-5.24024,-5.16251
-5.37539,-5.0854
-5.4957,-5.00133
-5.59993,-4.9125
-5.68728,-4.82143
-5.75745,-4.73087
-5.81052,-4.64368
-5.84698,-4.56265
-5.86764,-4.49031
-5.87357,-4.42881
-5.86604,-4.3797
-5.84649,-4.34397
-5.81641,-4.32191
-5.77734,-4.31322
-5.73083,-4.31705
-5.6784,-4.33207
-5.62151,-4.35666
-5.5616,-4.38907
-5.50004,-4.42756
-5.43813,-4.47053
-5.37716,-4.51665
-5.31836,-4.56481
-5.26294,-4.6142
-5.21202,-4.66419
-5.16662,-4.71427
-5.12763,-4.76396
-5.09573,-4.81269
-5.07144,-4.85981
-5.05508,-4.90458
-5.04681,-4.94617
-5.04666,-4.98367
-5.05455,-5.01611
-5.07022,-5.04256
-5.09327,-5.06212
-5.12305,-5.07401
-5.15872,-5.07761
-5.19926,-5.07248
-5.24353,-5.05839
-5.29034,-5.03527
-5.33852,-5.00317
-5.38697,-4.96223
-5.43468,-4.91267
-5.48082,-4.85477
-5.52472,-4.78886
-5.56589,-4.71531
-5.60406,-4.63449
-5.63919,-4.54678
-5.6714,-4.45254
-5.70106,-4.35217
-5.72866,-4.24613
-5.75485,-4.13498
-5.78034,-4.01938
-5.80588,-3.90015
-5.83217,-3.77818
-5.85982,-3.65439
-5.88928,-3.52964
-5.9208,-3.4047
-5.9544,-3.28023
-5.9898,-3.1568
-6.02646,-3.03495
-6.06362,-2.91522
-6.10038,-2.79824
-6.13585,-2.68473
-6.16927,-2.57558
-6.20011,-2.47186
-6.22821,-2.37484
-6.25379,-2.28594
-6.27745,-2.20675
-6.30019,-2.13889
-6.32329,-2.08395
-6.34821,-2.04333
-6.37651,-2.01814
-6.40962,-2.00909
-6.44872,-2.01637
-6.49452,-2.03965
-6.5472,-2.0781
-6.60623,-2.1304
-6.67039,-2.19488
-6.7378,-2.26966
-6.80601,-2.35283
-6.87215,-2.44256
-6.93314,-2.53724
-6.98592,-2.6355
-7.02764,-2.73625
-7.05588,-2.83864
-7.06881,-2.94205
-7.06519,-3.04602
-7.04444,-3.1502
-7.00649,-3.25424
-6.95171,-3.35779
-6.88084,-3.46037
-6.79494,-3.56137
-6.69534,-3.65996
-6.58369,-3.75511
-6.46193,-3.84563
-6.33235,-3.93023
-6.19758,-4.0076
-6.0606,-4.07654
-5.92462,-4.13603
-5.79296,-4.1853
-5.66887,-4.22382
-5.5553,-4.25133
-5.45477,-4.2678
-5.36928,-4.27341
-5.3002,-4.26851
-5.24823,-4.25356
-5.21346,-4.22916
-5.19534,-4.19598
-5.1928,-4.15479
-5.20428,-4.10644
-5.22786,-4.05182
-5.26142,-3.99193
-5.30271,-3.92781
-5.34953,-3.86057
-5.39978,-3.79131
-5.45151,-3.72118
-5.50299,-3.65127
-5.55267,-3.58268
-5.59922,-3.51648
-5.64149,-3.45369
-5.6785,-3.39523
-5.7094,-3.34189
-5.73346,-3.29424
-5.75005,-3.25262
-5.75867,-3.21718
-5.75897,-3.18786
-5.75082,-3.16445
-5.73425,-3.14661
-5.70952,-3.13389
-5.67708,-3.12581
-5.63757,-3.12183
-5.5918,-3.1214
-5.54064,-3.12401
-5.48497,-3.12915
-5.42561,-3.13638
-5.36326,-3.14531
-5.29856,-3.15567
-5.23196,-3.16723
-5.16375,-3.1799
-5.09399,-3.19361
-5.02249,-3.2084
-4.94881,-3.2243
-4.87233,-3.24142
-4.79237,-3.25985
-4.70826,-3.27972
-4.61951,-3.30116
-4.52586,-3.32428
-4.42743,-3.34924
-4.32473,-3.37615
-4.2187,-3.40513
-4.11062,-3.43617
-4.00212,-3.46918
-3.89496,-3.50398
-3.79094,-3.54031
-3.69178,-3.57796
-3.59896,-3.61676
-3.51369,-3.65665
-3.43682,-3.69766
-3.36892,-3.73984
-3.31023,-3.78324
-3.26079,-3.82788
-3.22047,-3.87371
-3.18905,-3.92059
-3.16621,-3.96839
-3.1516,-4.01695
-3.14479,-4.06613
-3.14532,-4.11584
-3.15272,-4.16607
-3.16652,-4.21689
-3.18633,-4.26844
-3.21185,-4.32101
-3.24291,-4.37495
-3.27948,-4.43069
-3.32165,-4.4887
-3.3696,-4.54943
-3.42354,-4.61323
-3.48368,-4.68022
-3.55023,-4.75019
-3.62338,-4.82249
-3.70327,-4.89602
-3.79001,-4.96926
-3.88358,-5.04039
-3.98388,-5.10743
-4.09063,-5.16838
-4.20341,-5.22134
-4.32168,-5.26461
-4.44468,-5.29674
-4.57152,-5.31654
-4.70111,-5.32316
-4.83222,-5.31612
-4.96342,-5.29532
-5.09315,-5.26111
-5.21968,-5.21428
-5.34119,-5.15609
-5.45581,-5.08827
-5.56173,-5.01295
-5.65728,-4.93263
-5.74104,-4.85009
-5.81192,-4.7683
-5.86914,-4.69031
-5.91229,-4.61907
-5.9413,-4.55728
-5.95644,-4.50716
-5.95827,-4.4703
-5.94766,-4.44753
-5.92566,-4.43891
-5.89355,-4.44371
-5.8527,-4.46053
-5.80456,-4.48739
-5.75063,-4.52186
-5.69244,-4.56121
-5.63153,-4.60259
-5.56944,-4.64314
-5.50766,-4.68018
-5.44763,-4.71134
-5.39071,-4.73462
-5.33817,-4.74851
-5.29114,-4.75198
-5.25058,-4.74448
-5.21725,-4.72587
-5.19169,-4.69641
-5.17416,-4.65673
-5.16472,-4.60781
-5.16322,-4.55095
-5.16937,-4.48771
-5.18277,-4.41988
-5.20292,-4.34935
